user,url,likes,comments,followers,likes/followers
https://www.instagram.com/sambaking89,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21568451_268265513662684_8300474532351705088_n.jpg,16,0,57,0.281
https://www.instagram.com/1325chan,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21568699_1920282604899714_4849327078606110720_n.jpg,51,0,675,0.076
https://www.instagram.com/ted_study,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479978_125576508095230_9019348441616089088_n.jpg,33,0,134,0.246
https://www.instagram.com/micro_ojo,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373736_2357424101148615_5085929340814753792_n.jpg,8,0,46,0.174
https://www.instagram.com/mayu_mayu54,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433345_121367631935550_674573576463974400_n.jpg,101,2,677,0.149
https://www.instagram.com/ayaka.3jsb.love,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433633_1121931814605299_1033937707778179072_n.jpg,67,0,559,0.120
https://www.instagram.com/mutonnu_official,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435399_309547886184301_7223177991554072576_n.jpg,60,0,675,0.089
https://www.instagram.com/nnnnatuminnnn,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e15/21434192_1394845170632113_6843829759663669248_n.jpg,16,0,29,0.552
https://www.instagram.com/yuzu07170714,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480162_116523239054012_7645338088083816448_n.jpg,10,0,67,0.149
https://www.instagram.com/okada9570,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434086_180183575872569_3115900878058422272_n.jpg,28,10,84,0.333
https://www.instagram.com/yurika.s121,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479700_1031139056989246_3176630182320537600_n.jpg,39,4,322,0.121
https://www.instagram.com/midorinsta0903,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21568793_147927562468202_7959918475143544832_n.jpg,132,3,751,0.176
https://www.instagram.com/mi5296yz,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435909_125705624748603_3541662089917497344_n.jpg,17,0,58,0.293
https://www.instagram.com/aricha.photo,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433795_544975805833859_3698661771859460096_n.jpg,116,6,227,0.511
https://www.instagram.com/parucan710m,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479987_129526574347762_6573786912153141248_n.jpg,103,2,762,0.135
https://www.instagram.com/bb.aa.kk.aa,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433719_273881173112365_2115157263114043392_n.jpg,83,4,133,0.624
https://www.instagram.com/himiuta,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436170_177368696142881_8969621580845940736_n.jpg,137,0,600,0.228
https://www.instagram.com/kamenewgy,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480190_121742561887581_5226151699382534144_n.jpg,22,1,143,0.154
https://www.instagram.com/bayashi.co,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21569144_115285095851491_8950111833637781504_n.jpg,50,0,106,0.472
https://www.instagram.com/yutawsanyo,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436225_907559086057861_394784756669087744_n.jpg,24,0,70,0.343
https://www.instagram.com/ananas____16,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433508_1790633934310708_8560710281603317760_n.jpg,131,5,168,0.780
https://www.instagram.com/favori_5star,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373585_287200368446028_3770972786147721216_n.jpg,89,0,111,0.802
https://www.instagram.com/fu_min_wot,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373746_136726266943105_5180617766075367424_n.jpg,17,1,18,0.944
https://www.instagram.com/favori_5star,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435782_298138673927304_7994609578828365824_n.jpg,74,0,111,0.667
https://www.instagram.com/yuu800rock,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433605_125227114878488_8405989483538808832_n.jpg,161,3,1277,0.126
https://www.instagram.com/kyo2722,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21569072_359434614495082_1120518493209362432_n.jpg,31,0,95,0.326
https://www.instagram.com/kakise312,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433810_1756772064387949_1101849314050703360_n.jpg,66,1,262,0.252
https://www.instagram.com/_n.selaya,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433405_664440987091900_8622275828882866176_n.jpg,55,1,278,0.198
https://www.instagram.com/favori_5star,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436085_929010287240215_5793538534409240576_n.jpg,54,0,111,0.486
https://www.instagram.com/rrr_13rs,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434259_879090785580734_7980519333023449088_n.jpg,39,2,34,1.147
https://www.instagram.com/natsumama0201,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433638_131154580840870_6567644980070842368_n.jpg,38,2,320,0.119
https://www.instagram.com/koinusuki,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433490_115468699133007_2623801297857413120_n.jpg,70,1,144,0.486
https://www.instagram.com/koinusuki,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479912_1631341523607651_5213030333775085568_n.jpg,66,5,144,0.458
https://www.instagram.com/favori_5star,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433956_1648186065200485_8939928148351385600_n.jpg,57,0,111,0.514
https://www.instagram.com/hideya1974,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21568815_325763567884511_6335308797208166400_n.jpg,103,9,312,0.330
https://www.instagram.com/nicopun09,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373761_374676442969633_4757159932292235264_n.jpg,34,0,108,0.315
https://www.instagram.com/shin_sta_gram,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479627_274110033095243_2008775819454840832_n.jpg,40,1,46,0.870
https://www.instagram.com/clock.by_jazz,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373232_849348211882126_8955042108201238528_n.jpg,62,1,457,0.136
https://www.instagram.com/sherlock0631,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480200_1013463078793870_4274243941357846528_n.jpg,10,0,32,0.313
https://www.instagram.com/____once_,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433614_157707594809826_7101447494420135936_n.jpg,25,1,12,2.083
https://www.instagram.com/___mariram,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480016_1477922242301229_8351385412526145536_n.jpg,47,2,97,0.485
https://www.instagram.com/1m0k3,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435413_1934484093543554_8134933479012958208_n.jpg,34,1,96,0.354
https://www.instagram.com/yuis.10.21.7,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434052_515319688807533_4323523970910388224_n.jpg,64,0,156,0.410
https://www.instagram.com/k_chiho2634,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435687_1892490944333340_4754152471637524480_n.jpg,57,0,210,0.271
