user,url,likes,comments,l/f,followers
https://www.instagram.com/akikan_photo,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480105_1461218180632175_3320541093161861120_n.jpg,10,0,0.142857143,70
https://www.instagram.com/tora_zen,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433732_1911819432404649_5551374040444174336_n.jpg,13,0,0.12037037,108
https://www.instagram.com/lucifer_0786,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435478_339045239841338_7341080040739700736_n.jpg,3,0,0.05,60
https://www.instagram.com/trykiki_nak,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435968_371763159921061_4591045071322742784_n.jpg,32,0,0.050632911,632
https://www.instagram.com/winbell_earth,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434148_2032898830279635_6486549550776451072_n.jpg,19,2,0.129251701,147
https://www.instagram.com/yama_romijuri,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435962_169932923578599_6881264479867240448_n.jpg,13,0,0.103174603,126
https://www.instagram.com/maruruzoro,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433333_406814159716637_5748284607199969280_n.jpg,11,0,0.047413793,232
https://www.instagram.com/tzkgram,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436185_1938239056434752_7866026396949151744_n.jpg,1,0,0.333333333,3
https://www.instagram.com/chamoenmaru,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480448_278472945982699_6899344033030602752_n.jpg,21,0,0.073684211,285
https://www.instagram.com/seoane2017,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e15/21435582_819130628267728_8443301444987125760_n.jpg,8,0,0.035874439,223
https://www.instagram.com/asami330maple,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e15/21569286_1719994794969277_9070235617866022912_n.jpg,12,2,0.0591133,203
